"Year","Month","Plot","Strip","Achmi","Agrsm","Amocan","Andge","Asctu","Elyca","Koecr","Lesca","Liaas","Luppe","Monfi","Panvi","Petpu","Poapr","Schsc","Sornu","biomass","error"
2009,8,58,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,87.47,-0.788336725975554
2009,8,58,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,199.47,1.6137230797583
2009,8,69,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.37,-1.32892241919248
2009,8,69,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.63,-0.530401797435595
2009,8,69,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.73,0.594926491912916
2009,8,69,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.13,1.26439772471516
2009,8,70,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,169.77,0.65340941825857
2009,8,70,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,177.13,0.88238660280246
2009,8,70,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,152.97,0.130744105712731
2009,8,70,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,95.2,-1.66654012677376
2009,8,75,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,102.77,1.14592342539238
2009,8,75,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,83.73,0.144774051602035
2009,8,75,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,56.43,-1.29069747699441
2009,8,81,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,150,0.647867549672942
2009,8,81,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,88.73,-1.72871348720544
2009,8,81,2,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,145.63,0.478361116978989
2009,8,81,2,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,148.83,0.602484820553509
2009,8,83,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,230.4,1.31978875846772
2009,8,83,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,189.87,0.613939276322152
2009,8,83,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,103.47,-0.890758361412304
2009,8,83,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,94.73,-1.04296967337757
2009,8,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.9,-1.37638383298722
2009,8,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66.17,0.969573611382528
2009,8,87,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,56.03,0.40681022160469
2009,8,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,122.8,0.165968633903252
2009,8,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,126.43,0.309412953205349
2009,8,92,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77.87,-1.60950058544749
2009,8,92,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,147.3,1.13411899833889
2009,8,93,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,248,-0.332016520282519
2009,8,93,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,234.47,-0.684552013272316
2009,8,93,2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,326.5,1.71336679085562
2009,8,93,2,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,234,-0.696798257300787
2009,8,94,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,181.97,1.0301138960749
2009,8,94,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,86.87,-1.1280362722728
2009,8,94,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,178.9,0.960444905361677
2009,8,94,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,98.57,-0.862522529163776
2009,8,109,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,69.53,-1.04933133569935
2009,8,109,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,125.63,1.63868181191405
2009,8,109,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,88.23,-0.153326953161549
2009,8,109,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,82.33,-0.436023523053155
2009,8,110,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,264.2,0.157009177836201
2009,8,110,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,248.17,-0.0728407875258359
2009,8,110,2,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,348.53,1.36619492824048
2009,8,110,2,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,152.1,-1.45036331855084
2009,8,117,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,206.4,1.59619684318408
2009,8,117,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,125.7,0.0649863202128435
2009,8,117,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,88.23,-0.64597350996971
2009,8,117,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,68.77,-1.01520965342721
2009,8,125,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,161.03,-0.987216509466529
2009,8,125,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,191.23,0.0759532716118048
2009,8,125,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,169.6,-0.685515680862512
2009,8,125,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,234.43,1.59677891871724
2009,8,129,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,126.07,-0.0392068968178529
2009,8,129,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,119,-0.66919044341381
2009,8,129,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,116.07,-0.930272733587242
2009,8,129,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,144.9,1.63867007381891
2009,8,133,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,274.07,-0.0902924803696936
2009,8,133,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,313.07,0.471783614509486
2009,8,133,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,361.43,1.16875797215967
2009,8,133,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,172.77,-1.55024910629946
2009,8,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,67.7,-0.337869854911518
2009,8,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,57.37,-1.15381271902279
2009,8,135,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70.67,-0.103276408017957
2009,8,135,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,92.17,1.59495898195227
2009,8,137,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,340.53,1.32850330242197
2009,8,137,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,319.07,-1.05624624755507
2009,8,137,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,333.97,0.59952114734978
2009,8,137,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,320.73,-0.871778202216676
2009,8,138,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,244.03,-0.687831579914976
2009,8,138,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,193,-1.26501629560766
2009,8,138,2,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,382.37,0.876889830410824
2009,8,138,2,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,399.97,1.07595804511181
2009,8,139,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,252.77,-0.0586586413869165
2009,8,139,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,328.27,1.64142866176556
2009,8,139,2,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,227.23,-0.633761021817571
2009,8,139,2,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,213.23,-0.949008998561077
2009,8,142,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,93.23,-0.317238606276832
2009,8,142,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,97.1,0.169949253362588
2009,8,142,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,107.37,1.4628224622765
2009,8,142,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,85.3,-1.31553310936226
2009,8,157,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55.37,-0.104433775507061
2009,8,157,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18.77,-1.38278701415537
2009,8,157,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59.7,0.0468030967155393
2009,8,157,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,99.6,1.44041769294689
2009,8,163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,81.53,1.19145051302285
2009,8,163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50.2,-0.756274223371929
2009,8,163,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43.13,-1.19580227591936
2009,8,163,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74.6,0.760625986268438
2009,8,165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,107.33,1.67237170850544
2009,8,165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,72.87,-0.898097920178659
2009,8,165,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,76.77,-0.607185803177267
2009,8,165,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,82.67,-0.167087985149518
2009,8,167,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26.27,-1.0980274175428
2009,8,167,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,130.7,-0.0250193867189137
2009,8,167,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,86.57,-0.478450818302347
2009,8,167,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,289,1.60149762256406
2009,8,168,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,152.43,1.29035705273384
2009,8,168,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,77.07,-0.665716520190922
2009,8,168,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,126.17,0.608742243484846
2009,8,168,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,55.2,-1.23338277602777
2009,8,171,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,281.87,0.76907702908353
2009,8,171,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,308.2,1.17731851239121
2009,8,171,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,153.17,-1.2263912163285
2009,8,171,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,185.83,-0.72000432514624
2009,8,175,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,188.13,-1.06153280450494
2009,8,175,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,320.4,1.4386264556779
2009,8,175,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,266.33,0.416598700343462
2009,8,175,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,202.3,-0.793692351516423
2009,8,176,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,165.83,-0.357068600156591
2009,8,176,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,138.87,-0.883974427207588
2009,8,176,2,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,160.73,-0.456742922039384
2009,8,176,2,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,270.97,1.69778594940356
2009,8,178,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,148.1,-0.631172846420442
2009,8,178,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,205.17,1.30987709808796
2009,8,178,2,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,129.93,-1.24916614397989
2009,8,178,2,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,183.43,0.570461892312373
2009,8,185,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,165.77,1.31686834059404
2009,8,185,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,97.93,-1.39769708711486
2009,8,185,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,110.6,-0.890716780966983
2009,8,185,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,141.17,0.332518259201959
2009,8,185,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,148.83,0.639027268285836
2009,8,193,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,145.53,-1.69463231317974
2009,8,193,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,201.13,0.689667215201193
2009,8,193,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,190.43,0.230818205242992
2009,8,193,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,203.1,0.774146892735554
2009,8,197,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,189.97,1.49507063619343
2009,8,197,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,108.03,0.0329224243453707
2009,8,197,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,93.97,-0.217966077712034
2009,8,197,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,32.77,-1.31002698282677
2009,8,202,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,243.23,-1.62702927246789
2009,8,202,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,438.17,1.06156177928163
2009,8,202,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,394.87,0.464372938916622
2009,8,202,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,368.53,0.101094554269641
2009,8,205,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,116.53,0.248256150455343
2009,8,205,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,141,1.49501407793451
2009,8,205,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,88.6,-1.17479039284229
2009,8,205,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100.5,-0.56847983554756
2009,8,206,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,190.43,-0.464581607833871
2009,8,206,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,174.33,-0.797978705499363
2009,8,206,2,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,191,-0.452778108102856
2009,8,206,2,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,295.7,1.71533842143609
2009,8,208,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,175.93,0.838478184659547
2009,8,208,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,157.53,0.25518901272247
2009,8,208,2,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,96.03,-1.69439164348026
2009,8,208,2,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,168.43,0.600724446098238
2009,8,210,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,264.43,1.54835434121768
2009,8,210,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,234.53,0.0659401624662033
2009,8,210,2,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,224.67,-0.42290946303512
2009,8,210,2,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,209.17,-1.19138504064876
2009,8,211,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,42.87,-1.66127660853965
2009,8,211,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,102.63,0.200038416092728
2009,8,211,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,127.93,0.988044944258712
2009,8,211,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,111.4,0.47319324818821
2009,8,224,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,113.07,1.46685474561747
2009,8,224,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,66.43,-1.29511963208131
2009,8,224,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91.57,0.193646145263186
2009,8,224,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82.13,-0.365381258799345
2009,8,229,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,5.53,-1.82970456738834
2009,8,229,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,127.83,-0.0901766709984615
2009,8,229,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,142.23,0.114641004455458
2009,8,229,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,199.53,0.929644671365844
2009,8,229,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,195.73,0.875595562565504
2009,8,230,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,75.27,-0.749434604516151
2009,8,230,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,103.57,0.029878248976668
2009,8,230,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,161.33,1.62044752168851
2009,8,230,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,69.77,-0.900891166149031
2009,8,234,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,351.73,0.671007584082961
2009,8,234,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,192.87,-1.59675679858738
2009,8,234,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,299.7,-0.0717330732904351
2009,8,234,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,374.6,0.99748228779485
2009,8,236,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,316.4,0.26649141471367
2009,8,236,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,313.07,0.167338743093948
2009,8,236,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,346.5,1.16273628430937
2009,8,236,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,253.83,-1.59656644211699
2009,8,237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,54.63,1.61931832230354
2009,8,237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34.3,-0.839747335394384
2009,8,237,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34.47,-0.819184563047672
2009,8,237,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41.57,0.039613576138518
2009,8,259,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,280.13,-1.30644899473006
2009,8,259,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,319.4,0.35106661864687
2009,8,259,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,300.47,-0.447934414233832
2009,8,259,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,344.33,1.40331679031702
2009,8,265,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,389.3,0.0821774505213451
2009,8,265,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,323.37,-0.403085362991622
2009,8,265,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,213.17,-1.21418747203347
2009,8,265,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,586.7,1.53509538450374
